1,2,3,4,5,6
20190708100500-14-3320200,雷注意報,倉敷市,2019-07-08 10:05:00+09,2019-07-09 21:17:00+09,1日11時12分00秒間
20190713160500-14-3320200,雷注意報,倉敷市,2019-07-13 16:05:00+09,2019-07-13 20:36:00+09,0日04時31分00秒間
20190716043200-14-3320200,雷注意報,倉敷市,2019-07-16 04:32:00+09,2019-07-16 22:08:00+09,0日17時36分00秒間
20190717100300-14-3320200,雷注意報,倉敷市,2019-07-17 10:03:00+09,2019-07-19 15:50:00+09,2日05時47分00秒間
20190720100500-14-3320200,雷注意報,倉敷市,2019-07-20 10:05:00+09,2019-07-22 20:52:00+09,2日10時47分00秒間
20190723041000-14-3320200,雷注意報,倉敷市,2019-07-23 04:10:00+09,2019-07-23 20:46:00+09,0日16時36分00秒間
20190724100500-14-3320200,雷注意報,倉敷市,2019-07-24 10:05:00+09,2019-07-24 22:08:00+09,0日12時03分00秒間
20190725100600-14-3320200,雷注意報,倉敷市,2019-07-25 10:06:00+09,2019-07-25 20:30:00+09,0日10時24分00秒間
20190727100600-14-3320200,雷注意報,倉敷市,2019-07-27 10:06:00+09,2019-07-27 20:42:00+09,0日10時36分00秒間
20190728041700-14-3320200,雷注意報,倉敷市,2019-07-28 04:17:00+09,2019-07-28 21:57:00+09,0日17時40分00秒間
20190729041200-14-3320200,雷注意報,倉敷市,2019-07-29 04:12:00+09,2019-07-29 21:15:00+09,0日17時03分00秒間
20190730095000-14-3320200,雷注意報,倉敷市,2019-07-30 09:50:00+09,2019-07-30 20:58:00+09,0日11時08分00秒間
20190731101800-14-3320200,雷注意報,倉敷市,2019-07-31 10:18:00+09,2019-07-31 21:10:00+09,0日10時52分00秒間
20190801100500-14-3320200,雷注意報,倉敷市,2019-08-01 10:05:00+09,2019-08-01 20:12:00+09,0日10時07分00秒間
20190802102000-14-3320200,雷注意報,倉敷市,2019-08-02 10:20:00+09,2019-08-02 21:09:00+09,0日10時49分00秒間
20190803100800-14-3320200,雷注意報,倉敷市,2019-08-03 10:08:00+09,2019-08-03 22:05:00+09,0日11時57分00秒間
20190804095500-14-3320200,雷注意報,倉敷市,2019-08-04 09:55:00+09,2019-08-04 21:47:00+09,0日11時52分00秒間
20190805102000-14-3320200,雷注意報,倉敷市,2019-08-05 10:20:00+09,2019-08-05 20:10:00+09,0日09時50分00秒間
20190806100500-14-3320200,雷注意報,倉敷市,2019-08-06 10:05:00+09,2019-08-07 21:36:00+09,1日11時31分00秒間
20190808100200-14-3320200,雷注意報,倉敷市,2019-08-08 10:02:00+09,2019-08-08 20:35:00+09,0日10時33分00秒間
20190814112000-14-3320200,雷注意報,倉敷市,2019-08-14 11:20:00+09,2019-08-16 02:39:00+09,1日15時19分00秒間
20190818101400-14-3320200,雷注意報,倉敷市,2019-08-18 10:14:00+09,2019-08-21 22:02:00+09,3日11時48分00秒間
20190822101300-14-3320200,雷注意報,倉敷市,2019-08-22 10:13:00+09,2019-08-23 21:31:00+09,1日11時18分00秒間
20190825155900-14-3320200,雷注意報,倉敷市,2019-08-25 15:59:00+09,2019-08-25 19:45:00+09,0日03時46分00秒間
20190827033600-14-3320200,雷注意報,倉敷市,2019-08-27 03:36:00+09,2019-08-30 10:05:00+09,3日06時29分00秒間
20190902043500-14-3320200,雷注意報,倉敷市,2019-09-02 04:35:00+09,2019-09-05 22:03:00+09,3日17時28分00秒間
20190906153400-14-3320200,雷注意報,倉敷市,2019-09-06 15:34:00+09,2019-09-06 19:55:00+09,0日04時21分00秒間
20190909100900-14-3320200,雷注意報,倉敷市,2019-09-09 10:09:00+09,2019-09-09 20:40:00+09,0日10時31分00秒間
20190910042000-14-3320200,雷注意報,倉敷市,2019-09-10 04:20:00+09,2019-09-10 21:19:00+09,0日16時59分00秒間
20190911041200-14-3320200,雷注意報,倉敷市,2019-09-11 04:12:00+09,2019-09-11 21:41:00+09,0日17時29分00秒間
20190922043900-14-3320200,雷注意報,倉敷市,2019-09-22 04:39:00+09,2019-09-23 04:25:00+09,0日23時46分00秒間
20190927190200-14-3320200,雷注意報,倉敷市,2019-09-27 19:02:00+09,2019-09-28 20:23:00+09,1日01時21分00秒間
20190929100500-14-3320200,雷注意報,倉敷市,2019-09-29 10:05:00+09,2019-09-29 21:10:00+09,0日11時05分00秒間
20190930034500-14-3320200,雷注意報,倉敷市,2019-09-30 03:45:00+09,2019-09-30 22:38:00+09,0日18時53分00秒間
20191001100500-14-3320200,雷注意報,倉敷市,2019-10-01 10:05:00+09,2019-10-01 20:45:00+09,0日10時40分00秒間
20191003042500-14-3320200,雷注意報,倉敷市,2019-10-03 04:25:00+09,2019-10-04 04:04:00+09,0日23時39分00秒間
20191018101000-14-3320200,雷注意報,倉敷市,2019-10-18 10:10:00+09,2019-10-19 14:08:00+09,1日03時58分00秒間
20191024151000-14-3320200,雷注意報,倉敷市,2019-10-24 15:10:00+09,2019-10-25 02:52:00+09,0日11時42分00秒間
20191110211700-14-3320200,雷注意報,倉敷市,2019-11-10 21:17:00+09,2019-11-11 10:25:00+09,0日13時08分00秒間
20191201201200-14-3320200,雷注意報,倉敷市,2019-12-01 20:12:00+09,2019-12-02 08:10:00+09,0日11時58分00秒間
20200107160800-14-3320200,雷注意報,倉敷市,2020-01-07 16:08:00+09,2020-01-08 08:07:00+09,0日15時59分00秒間
20200127155200-14-3320200,雷注意報,倉敷市,2020-01-27 15:52:00+09,2020-01-28 04:25:00+09,0日12時33分00秒間
20200217101000-14-3320200,雷注意報,倉敷市,2020-02-17 10:10:00+09,2020-02-18 10:26:00+09,1日00時16分00秒間
20200307161200-14-3320200,雷注意報,倉敷市,2020-03-07 16:12:00+09,2020-03-08 08:25:00+09,0日16時13分00秒間
20200314143500-14-3320200,雷注意報,倉敷市,2020-03-14 14:35:00+09,2020-03-14 17:55:00+09,0日03時20分00秒間
20200315080700-14-3320200,雷注意報,倉敷市,2020-03-15 08:07:00+09,2020-03-16 10:20:00+09,1日02時13分00秒間
20200327035500-14-3320200,雷注意報,倉敷市,2020-03-27 03:55:00+09,2020-03-27 21:52:00+09,0日17時57分00秒間
20200412163100-14-3320200,雷注意報,倉敷市,2020-04-12 16:31:00+09,2020-04-13 11:21:00+09,0日18時50分00秒間
20200417161200-14-3320200,雷注意報,倉敷市,2020-04-17 16:12:00+09,2020-04-18 16:02:00+09,0日23時50分00秒間
20200424035200-14-3320200,雷注意報,倉敷市,2020-04-24 03:52:00+09,2020-04-24 15:45:00+09,0日11時53分00秒間
20200426024500-14-3320200,雷注意報,倉敷市,2020-04-26 02:45:00+09,2020-04-26 21:26:00+09,0日18時41分00秒間
20200427141200-14-3320200,雷注意報,倉敷市,2020-04-27 14:12:00+09,2020-04-28 09:56:00+09,0日19時44分00秒間
20200505103400-14-3320200,雷注意報,倉敷市,2020-05-05 10:34:00+09,2020-05-06 15:55:00+09,1日05時21分00秒間
20200515162700-14-3320200,雷注意報,倉敷市,2020-05-15 16:27:00+09,2020-05-16 15:30:00+09,0日23時03分00秒間
20200518131700-14-3320200,雷注意報,倉敷市,2020-05-18 13:17:00+09,2020-05-19 09:58:00+09,0日20時41分00秒間
20200526143400-14-3320200,雷注意報,倉敷市,2020-05-26 14:34:00+09,2020-05-26 16:11:00+09,0日01時37分00秒間
20200601074500-14-3320200,雷注意報,倉敷市,2020-06-01 07:45:00+09,2020-06-01 20:10:00+09,0日12時25分00秒間
20200605073600-14-3320200,雷注意報,倉敷市,2020-06-05 07:36:00+09,2020-06-05 20:35:00+09,0日12時59分00秒間
20200606074500-14-3320200,雷注意報,倉敷市,2020-06-06 07:45:00+09,2020-06-06 20:56:00+09,0日13時11分00秒間
20200610075500-14-3320200,雷注意報,倉敷市,2020-06-10 07:55:00+09,2020-06-11 16:17:00+09,1日08時22分00秒間
20200612080600-14-3320200,雷注意報,倉敷市,2020-06-12 08:06:00+09,2020-06-14 18:15:00+09,2日10時09分00秒間
20200618093800-14-3320200,雷注意報,倉敷市,2020-06-18 09:38:00+09,2020-06-19 04:25:00+09,0日18時47分00秒間
20200625160900-14-3320200,雷注意報,倉敷市,2020-06-25 16:09:00+09,2020-06-26 16:05:00+09,0日23時56分00秒間
20200627101000-14-3320200,雷注意報,倉敷市,2020-06-27 10:10:00+09,2020-06-28 20:08:00+09,1日09時58分00秒間
20200629211100-14-3320200,雷注意報,倉敷市,2020-06-29 21:11:00+09,2020-06-30 16:06:00+09,0日18時55分00秒間
20200705162000-14-3320200,雷注意報,倉敷市,2020-07-05 16:20:00+09,2020-07-11 21:18:00+09,6日04時58分00秒間
20200713152400-14-3320200,雷注意報,倉敷市,2020-07-13 15:24:00+09,2020-07-14 10:17:00+09,0日18時53分00秒間
20200718095700-14-3320200,雷注意報,倉敷市,2020-07-18 09:57:00+09,2020-07-18 21:10:00+09,0日11時13分00秒間
20200720101600-14-3320200,雷注意報,倉敷市,2020-07-20 10:16:00+09,2020-07-20 20:07:00+09,0日09時51分00秒間
20200721035000-14-3320200,雷注意報,倉敷市,2020-07-21 03:50:00+09,2020-07-21 22:21:00+09,0日18時31分00秒間
20200722101900-14-3320200,雷注意報,倉敷市,2020-07-22 10:19:00+09,2020-07-23 16:09:00+09,1日05時50分00秒間
20200724042600-14-3320200,雷注意報,倉敷市,2020-07-24 04:26:00+09,2020-07-27 20:50:00+09,3日16時24分00秒間
20200728094500-14-3320200,雷注意報,倉敷市,2020-07-28 09:45:00+09,2020-07-28 19:54:00+09,0日10時09分00秒間
20200729042000-14-3320200,雷注意報,倉敷市,2020-07-29 04:20:00+09,2020-07-30 19:35:00+09,1日15時15分00秒間
20200731040600-14-3320200,雷注意報,倉敷市,2020-07-31 04:06:00+09,2020-07-31 21:09:00+09,0日17時03分00秒間
20200801100700-14-3320200,雷注意報,倉敷市,2020-08-01 10:07:00+09,2020-08-01 20:55:00+09,0日10時48分00秒間
20200802095500-14-3320200,雷注意報,倉敷市,2020-08-02 09:55:00+09,2020-08-02 20:30:00+09,0日10時35分00秒間
20200805101500-14-3320200,雷注意報,倉敷市,2020-08-05 10:15:00+09,2020-08-05 18:44:00+09,0日08時29分00秒間
20200807094100-14-3320200,雷注意報,倉敷市,2020-08-07 09:41:00+09,2020-08-07 21:14:00+09,0日11時33分00秒間
20200808040500-14-3320200,雷注意報,倉敷市,2020-08-08 04:05:00+09,2020-08-08 20:44:00+09,0日16時39分00秒間
20200811100500-14-3320200,雷注意報,倉敷市,2020-08-11 10:05:00+09,2020-08-11 21:10:00+09,0日11時05分00秒間
20200812094500-14-3320200,雷注意報,倉敷市,2020-08-12 09:45:00+09,2020-08-12 21:52:00+09,0日12時07分00秒間
20200813102100-14-3320200,雷注意報,倉敷市,2020-08-13 10:21:00+09,2020-08-13 19:30:00+09,0日09時09分00秒間
20200814094900-14-3320200,雷注意報,倉敷市,2020-08-14 09:49:00+09,2020-08-14 19:53:00+09,0日10時04分00秒間
20200821101400-14-3320200,雷注意報,倉敷市,2020-08-21 10:14:00+09,2020-08-21 19:43:00+09,0日09時29分00秒間
20200822095000-14-3320200,雷注意報,倉敷市,2020-08-22 09:50:00+09,2020-08-23 23:45:00+09,1日13時55分00秒間
20200828100500-14-3320200,雷注意報,倉敷市,2020-08-28 10:05:00+09,2020-08-28 18:55:00+09,0日08時50分00秒間
20200829100600-14-3320200,雷注意報,倉敷市,2020-08-29 10:06:00+09,2020-08-29 21:06:00+09,0日11時00分00秒間
20200830101200-14-3320200,雷注意報,倉敷市,2020-08-30 10:12:00+09,2020-08-30 20:05:00+09,0日09時53分00秒間
20200831100500-14-3320200,雷注意報,倉敷市,2020-08-31 10:05:00+09,2020-08-31 20:17:00+09,0日10時12分00秒間
20200902101000-14-3320200,雷注意報,倉敷市,2020-09-02 10:10:00+09,2020-09-04 21:55:00+09,2日11時45分00秒間
20200905040800-14-3320200,雷注意報,倉敷市,2020-09-05 04:08:00+09,2020-09-06 02:20:00+09,0日22時12分00秒間
20200906042400-14-3320200,雷注意報,倉敷市,2020-09-06 04:24:00+09,2020-09-07 16:08:00+09,1日11時44分00秒間
20200909100700-14-3320200,雷注意報,倉敷市,2020-09-09 10:07:00+09,2020-09-09 20:40:00+09,0日10時33分00秒間
20200910101200-14-3320200,雷注意報,倉敷市,2020-09-10 10:12:00+09,2020-09-13 03:55:00+09,2日17時43分00秒間
20200917100700-14-3320200,雷注意報,倉敷市,2020-09-17 10:07:00+09,2020-09-18 13:06:00+09,1日02時59分00秒間
20200929212500-14-3320200,雷注意報,倉敷市,2020-09-29 21:25:00+09,2020-10-01 03:47:00+09,1日06時22分00秒間
20201022081200-14-3320200,雷注意報,倉敷市,2020-10-22 08:12:00+09,2020-10-23 04:10:00+09,0日19時58分00秒間
20201119161000-14-3320200,雷注意報,倉敷市,2020-11-19 16:10:00+09,2020-11-20 06:48:00+09,0日14時38分00秒間
20201128031000-14-3320200,雷注意報,倉敷市,2020-11-28 03:10:00+09,2020-11-28 10:15:00+09,0日07時05分00秒間
20210116041000-14-3320200,雷注意報,倉敷市,2021-01-16 04:10:00+09,2021-01-16 10:17:00+09,0日06時07分00秒間
20210118094400-14-3320200,雷注意報,倉敷市,2021-01-18 09:44:00+09,2021-01-18 22:15:00+09,0日12時31分00秒間
20210216102500-14-3320200,雷注意報,倉敷市,2021-02-16 10:25:00+09,2021-02-17 04:18:00+09,0日17時53分00秒間
20210312195200-14-3320200,雷注意報,倉敷市,2021-03-12 19:52:00+09,2021-03-13 04:03:00+09,0日08時11分00秒間
20210320152500-14-3320200,雷注意報,倉敷市,2021-03-20 15:25:00+09,2021-03-21 04:07:00+09,0日12時42分00秒間
20210404040300-14-3320200,雷注意報,倉敷市,2021-04-04 04:03:00+09,2021-04-04 15:35:00+09,0日11時32分00秒間
20210408100700-14-3320200,雷注意報,倉敷市,2021-04-08 10:07:00+09,2021-04-08 18:46:00+09,0日08時39分00秒間
20210417100500-14-3320200,雷注意報,倉敷市,2021-04-17 10:05:00+09,2021-04-18 19:54:00+09,1日09時49分00秒間
20210429102000-14-3320200,雷注意報,倉敷市,2021-04-29 10:20:00+09,2021-04-30 16:02:00+09,1日05時42分00秒間
20210501042500-14-3320200,雷注意報,倉敷市,2021-05-01 04:25:00+09,2021-05-02 15:35:00+09,1日11時10分00秒間
20210516035200-14-3320200,雷注意報,倉敷市,2021-05-16 03:52:00+09,2021-05-17 17:50:00+09,1日13時58分00秒間
20210520133900-14-3320200,雷注意報,倉敷市,2021-05-20 13:39:00+09,2021-05-21 03:08:00+09,0日13時29分00秒間
20210525095400-14-3320200,雷注意報,倉敷市,2021-05-25 09:54:00+09,2021-05-25 20:53:00+09,0日10時59分00秒間
20210528202000-14-3320200,雷注意報,倉敷市,2021-05-28 20:20:00+09,2021-05-29 02:52:00+09,0日06時32分00秒間
20210603161500-14-3320200,雷注意報,倉敷市,2021-06-03 16:15:00+09,2021-06-04 09:58:00+09,0日17時43分00秒間
20210608170500-14-3320200,雷注意報,倉敷市,2021-06-08 17:05:00+09,2021-06-08 19:04:00+09,0日01時59分00秒間
20210612225000-14-3320200,雷注意報,倉敷市,2021-06-12 22:50:00+09,2021-06-15 21:13:00+09,2日22時23分00秒間
20210622100300-14-3320200,雷注意報,倉敷市,2021-06-22 10:03:00+09,2021-06-22 21:01:00+09,0日10時58分00秒間
20210623101100-14-3320200,雷注意報,倉敷市,2021-06-23 10:11:00+09,2021-06-24 20:35:00+09,1日10時24分00秒間
20210625040800-14-3320200,雷注意報,倉敷市,2021-06-25 04:08:00+09,2021-06-25 22:06:00+09,0日17時58分00秒間
20210626131600-14-3320200,雷注意報,倉敷市,2021-06-26 13:16:00+09,2021-06-27 20:53:00+09,1日07時37分00秒間
20210628095300-14-3320200,雷注意報,倉敷市,2021-06-28 09:53:00+09,2021-06-29 22:05:00+09,1日12時12分00秒間
20210630094700-14-3320200,雷注意報,倉敷市,2021-06-30 09:47:00+09,2021-06-30 21:06:00+09,0日11時19分00秒間
20210702041200-14-3320200,雷注意報,倉敷市,2021-07-02 04:12:00+09,2021-07-02 21:04:00+09,0日16時52分00秒間
20210703010300-14-3320200,雷注意報,倉敷市,2021-07-03 01:03:00+09,2021-07-12 22:08:00+09,9日21時05分00秒間
20210713040400-14-3320200,雷注意報,倉敷市,2021-07-13 04:04:00+09,2021-07-15 22:35:00+09,2日18時31分00秒間
20210716093500-14-3320200,雷注意報,倉敷市,2021-07-16 09:35:00+09,2021-07-16 20:09:00+09,0日10時34分00秒間
20210717094000-14-3320200,雷注意報,倉敷市,2021-07-17 09:40:00+09,2021-07-17 20:23:00+09,0日10時43分00秒間
20210718100500-14-3320200,雷注意報,倉敷市,2021-07-18 10:05:00+09,2021-07-18 20:34:00+09,0日10時29分00秒間
20210719095100-14-3320200,雷注意報,倉敷市,2021-07-19 09:51:00+09,2021-07-19 15:55:00+09,0日06時04分00秒間
20210720093400-14-3320200,雷注意報,倉敷市,2021-07-20 09:34:00+09,2021-07-20 19:48:00+09,0日10時14分00秒間
20210728101700-14-3320200,雷注意報,倉敷市,2021-07-28 10:17:00+09,2021-07-28 21:28:00+09,0日11時11分00秒間
20210729100200-14-3320200,雷注意報,倉敷市,2021-07-29 10:02:00+09,2021-07-29 22:19:00+09,0日12時17分00秒間
20210731100200-14-3320200,雷注意報,倉敷市,2021-07-31 10:02:00+09,2021-07-31 22:51:00+09,0日12時49分00秒間
20210801093800-14-3320200,雷注意報,倉敷市,2021-08-01 09:38:00+09,2021-08-01 19:58:00+09,0日10時20分00秒間
20210803034400-14-3320200,雷注意報,倉敷市,2021-08-03 03:44:00+09,2021-08-03 21:10:00+09,0日17時26分00秒間
20210804095300-14-3320200,雷注意報,倉敷市,2021-08-04 09:53:00+09,2021-08-04 20:34:00+09,0日10時41分00秒間
20210805101100-14-3320200,雷注意報,倉敷市,2021-08-05 10:11:00+09,2021-08-05 20:50:00+09,0日10時39分00秒間
20210806094600-14-3320200,雷注意報,倉敷市,2021-08-06 09:46:00+09,2021-08-06 21:17:00+09,0日11時31分00秒間
20210807100200-14-3320200,雷注意報,倉敷市,2021-08-07 10:02:00+09,2021-08-07 22:05:00+09,0日12時03分00秒間
20210808035600-14-3320200,雷注意報,倉敷市,2021-08-08 03:56:00+09,2021-08-09 23:07:00+09,1日19時11分00秒間
20210810100800-14-3320200,雷注意報,倉敷市,2021-08-10 10:08:00+09,2021-08-10 20:46:00+09,0日10時38分00秒間
20210811161200-14-3320200,雷注意報,倉敷市,2021-08-11 16:12:00+09,2021-08-15 03:24:00+09,3日11時12分00秒間
20210816161300-14-3320200,雷注意報,倉敷市,2021-08-16 16:13:00+09,2021-08-20 16:03:00+09,3日23時50分00秒間
20210821100200-14-3320200,雷注意報,倉敷市,2021-08-21 10:02:00+09,2021-08-24 15:48:00+09,3日05時46分00秒間
20210825041500-14-3320200,雷注意報,倉敷市,2021-08-25 04:15:00+09,2021-08-25 19:51:00+09,0日15時36分00秒間
20210826095200-14-3320200,雷注意報,倉敷市,2021-08-26 09:52:00+09,2021-08-26 18:40:00+09,0日08時48分00秒間
20210827155500-14-3320200,雷注意報,倉敷市,2021-08-27 15:55:00+09,2021-08-27 19:08:00+09,0日03時13分00秒間
20210828100200-14-3320200,雷注意報,倉敷市,2021-08-28 10:02:00+09,2021-08-28 20:21:00+09,0日10時19分00秒間
20210830042000-14-3320200,雷注意報,倉敷市,2021-08-30 04:20:00+09,2021-08-30 19:07:00+09,0日14時47分00秒間
20210831214000-14-3320200,雷注意報,倉敷市,2021-08-31 21:40:00+09,2021-09-01 00:05:00+09,0日02時25分00秒間
20210901101100-14-3320200,雷注意報,倉敷市,2021-09-01 10:11:00+09,2021-09-04 08:51:00+09,2日22時40分00秒間
20210908004200-14-3320200,雷注意報,倉敷市,2021-09-08 00:42:00+09,2021-09-08 21:22:00+09,0日20時40分00秒間
20210916160200-14-3320200,雷注意報,倉敷市,2021-09-16 16:02:00+09,2021-09-18 02:55:00+09,1日10時53分00秒間
20210921201800-14-3320200,雷注意報,倉敷市,2021-09-21 20:18:00+09,2021-09-22 14:55:00+09,0日18時37分00秒間
20210926100400-14-3320200,雷注意報,倉敷市,2021-09-26 10:04:00+09,2021-09-26 20:35:00+09,0日10時31分00秒間
20211011100100-14-3320200,雷注意報,倉敷市,2021-10-11 10:01:00+09,2021-10-11 19:12:00+09,0日09時11分00秒間
20211012100200-14-3320200,雷注意報,倉敷市,2021-10-12 10:02:00+09,2021-10-12 16:01:00+09,0日05時59分00秒間
20211019100200-14-3320200,雷注意報,倉敷市,2021-10-19 10:02:00+09,2021-10-20 03:44:00+09,0日17時42分00秒間
20211022102200-14-3320200,雷注意報,倉敷市,2021-10-22 10:22:00+09,2021-10-23 04:06:00+09,0日17時44分00秒間
20211103033800-14-3320200,雷注意報,倉敷市,2021-11-03 03:38:00+09,2021-11-03 19:10:00+09,0日15時32分00秒間
20211104035000-14-3320200,雷注意報,倉敷市,2021-11-04 03:50:00+09,2021-11-04 16:03:00+09,0日12時13分00秒間
20211108160600-14-3320200,雷注意報,倉敷市,2021-11-08 16:06:00+09,2021-11-09 01:52:00+09,0日09時46分00秒間
20211109155000-14-3320200,雷注意報,倉敷市,2021-11-09 15:50:00+09,2021-11-13 04:11:00+09,3日12時21分00秒間
20211130100400-14-3320200,雷注意報,倉敷市,2021-11-30 10:04:00+09,2021-11-30 23:16:00+09,0日13時12分00秒間
20220216142100-14-3320200,雷注意報,倉敷市,2022-02-16 14:21:00+09,2022-02-17 16:36:00+09,1日02時15分00秒間
20220313180600-14-3320200,雷注意報,倉敷市,2022-03-13 18:06:00+09,2022-03-14 04:10:00+09,0日10時04分00秒間
20220314155000-14-3320200,雷注意報,倉敷市,2022-03-14 15:50:00+09,2022-03-15 04:15:00+09,0日12時25分00秒間
20220319162000-14-3320200,雷注意報,倉敷市,2022-03-19 16:20:00+09,2022-03-19 19:48:00+09,0日03時28分00秒間
20220403073300-14-3320200,雷注意報,倉敷市,2022-04-03 07:33:00+09,2022-04-03 20:10:00+09,0日12時37分00秒間
20220407132100-14-3320200,雷注意報,倉敷市,2022-04-07 13:21:00+09,2022-04-07 18:38:00+09,0日05時17分00秒間
20220413162600-14-3320200,雷注意報,倉敷市,2022-04-13 16:26:00+09,2022-04-13 18:32:00+09,0日02時06分00秒間
20220414162900-14-3320200,雷注意報,倉敷市,2022-04-14 16:29:00+09,2022-04-14 20:44:00+09,0日04時15分00秒間
20220426041500-14-3320200,雷注意報,倉敷市,2022-04-26 04:15:00+09,2022-04-27 04:05:00+09,0日23時50分00秒間
20220522095000-14-3320200,雷注意報,倉敷市,2022-05-22 09:50:00+09,2022-05-23 00:37:00+09,0日14時47分00秒間
20220525100800-14-3320200,雷注意報,倉敷市,2022-05-25 10:08:00+09,2022-05-25 18:26:00+09,0日08時18分00秒間
20220526100400-14-3320200,雷注意報,倉敷市,2022-05-26 10:04:00+09,2022-05-26 22:09:00+09,0日12時05分00秒間
20220609093600-14-3320200,雷注意報,倉敷市,2022-06-09 09:36:00+09,2022-06-09 23:31:00+09,0日13時55分00秒間
20220610095700-14-3320200,雷注意報,倉敷市,2022-06-10 09:57:00+09,2022-06-10 23:56:00+09,0日13時59分00秒間
20220616102200-14-3320200,雷注意報,倉敷市,2022-06-16 10:22:00+09,2022-06-16 21:03:00+09,0日10時41分00秒間
20220617100900-14-3320200,雷注意報,倉敷市,2022-06-17 10:09:00+09,2022-06-17 18:37:00+09,0日08時28分00秒間
20220618101300-14-3320200,雷注意報,倉敷市,2022-06-18 10:13:00+09,2022-06-18 20:51:00+09,0日10時38分00秒間
20220619094100-14-3320200,雷注意報,倉敷市,2022-06-19 09:41:00+09,2022-06-19 19:15:00+09,0日09時34分00秒間
20220621073500-14-3320200,雷注意報,倉敷市,2022-06-21 07:35:00+09,2022-06-21 15:50:00+09,0日08時15分00秒間
20220622102400-14-3320200,雷注意報,倉敷市,2022-06-22 10:24:00+09,2022-06-22 21:13:00+09,0日10時49分00秒間
20220624061600-14-3320200,雷注意報,倉敷市,2022-06-24 06:16:00+09,2022-06-27 21:08:00+09,3日14時52分00秒間
20220630102400-14-3320200,雷注意報,倉敷市,2022-06-30 10:24:00+09,2022-06-30 20:05:00+09,0日09時41分00秒間
20220701095800-14-3320200,雷注意報,倉敷市,2022-07-01 09:58:00+09,2022-07-01 19:08:00+09,0日09時10分00秒間
20220702100300-14-3320200,雷注意報,倉敷市,2022-07-02 10:03:00+09,2022-07-03 23:22:00+09,1日13時19分00秒間
20220704041600-14-3320200,雷注意報,倉敷市,2022-07-04 04:16:00+09,2022-07-06 21:31:00+09,2日17時15分00秒間
20220708043600-14-3320200,雷注意報,倉敷市,2022-07-08 04:36:00+09,2022-07-10 04:10:00+09,1日23時34分00秒間
20220711101100-14-3320200,雷注意報,倉敷市,2022-07-11 10:11:00+09,2022-07-12 18:22:00+09,1日08時11分00秒間
20220714040300-14-3320200,雷注意報,倉敷市,2022-07-14 04:03:00+09,2022-07-16 23:51:00+09,2日19時48分00秒間
20220717100300-14-3320200,雷注意報,倉敷市,2022-07-17 10:03:00+09,2022-07-17 20:17:00+09,0日10時14分00秒間
20220718101400-14-3320200,雷注意報,倉敷市,2022-07-18 10:14:00+09,2022-07-19 20:28:00+09,1日10時14分00秒間
20220721101500-14-3320200,雷注意報,倉敷市,2022-07-21 10:15:00+09,2022-07-21 23:32:00+09,0日13時17分00秒間
20220722100400-14-3320200,雷注意報,倉敷市,2022-07-22 10:04:00+09,2022-07-22 20:30:00+09,0日10時26分00秒間
20220725100400-14-3320200,雷注意報,倉敷市,2022-07-25 10:04:00+09,2022-07-25 22:24:00+09,0日12時20分00秒間
20220726101800-14-3320200,雷注意報,倉敷市,2022-07-26 10:18:00+09,2022-07-26 23:12:00+09,0日12時54分00秒間
20220727041800-14-3320200,雷注意報,倉敷市,2022-07-27 04:18:00+09,2022-07-27 20:47:00+09,0日16時29分00秒間
20220728101000-14-3320200,雷注意報,倉敷市,2022-07-28 10:10:00+09,2022-07-28 20:30:00+09,0日10時20分00秒間
20220729100800-14-3320200,雷注意報,倉敷市,2022-07-29 10:08:00+09,2022-07-29 16:04:00+09,0日05時56分00秒間
20220731112600-14-3320200,雷注意報,倉敷市,2022-07-31 11:26:00+09,2022-07-31 20:06:00+09,0日08時40分00秒間
20220803101200-14-3320200,雷注意報,倉敷市,2022-08-03 10:12:00+09,2022-08-05 23:31:00+09,2日13時19分00秒間
20220806100400-14-3320200,雷注意報,倉敷市,2022-08-06 10:04:00+09,2022-08-08 00:11:00+09,1日14時07分00秒間
20220808100500-14-3320200,雷注意報,倉敷市,2022-08-08 10:05:00+09,2022-08-08 20:14:00+09,0日10時09分00秒間
20220810093800-14-3320200,雷注意報,倉敷市,2022-08-10 09:38:00+09,2022-08-10 19:55:00+09,0日10時17分00秒間
20220811124800-14-3320200,雷注意報,倉敷市,2022-08-11 12:48:00+09,2022-08-11 20:30:00+09,0日07時42分00秒間
20220812100800-14-3320200,雷注意報,倉敷市,2022-08-12 10:08:00+09,2022-08-14 21:20:00+09,2日11時12分00秒間
20220816102000-14-3320200,雷注意報,倉敷市,2022-08-16 10:20:00+09,2022-08-18 07:33:00+09,1日21時13分00秒間
20220820041000-14-3320200,雷注意報,倉敷市,2022-08-20 04:10:00+09,2022-08-21 16:20:00+09,1日12時10分00秒間
20220823100600-14-3320200,雷注意報,倉敷市,2022-08-23 10:06:00+09,2022-08-24 00:10:00+09,0日14時04分00秒間
20220825062200-14-3320200,雷注意報,倉敷市,2022-08-25 06:22:00+09,2022-08-25 19:47:00+09,0日13時25分00秒間
20220831041300-14-3320200,雷注意報,倉敷市,2022-08-31 04:13:00+09,2022-09-02 16:21:00+09,2日12時08分00秒間
20220903100600-14-3320200,雷注意報,倉敷市,2022-09-03 10:06:00+09,2022-09-03 22:18:00+09,0日12時12分00秒間
