1,2,3,4,5,6
20240528030500-10-3320200,大雨注意報,倉敷市,2024-05-28 03:05:00+09,2024-05-28 04:10:00+09,0日01時05分00秒間
20240528143200-10-3320200,大雨注意報,倉敷市,2024-05-28 14:32:00+09,2024-05-28 20:51:00+09,0日06時19分00秒間
20240618054000-10-3320200,大雨注意報,倉敷市,2024-06-18 05:40:00+09,2024-06-18 08:58:00+09,0日03時18分00秒間
20240622144800-10-3320200,大雨注意報,倉敷市,2024-06-22 14:48:00+09,2024-06-23 22:20:00+09,1日07時32分00秒間
20240627211000-10-3320200,大雨注意報,倉敷市,2024-06-27 21:10:00+09,2024-06-28 04:10:00+09,0日07時00分00秒間
20240630204200-10-3320200,大雨注意報,倉敷市,2024-06-30 20:42:00+09,2024-07-01 04:54:00+09,0日08時12分00秒間
20240701104300-10-3320200,大雨注意報,倉敷市,2024-07-01 10:43:00+09,2024-07-02 18:50:00+09,1日08時07分00秒間
20240710193700-10-3320200,大雨注意報,倉敷市,2024-07-10 19:37:00+09,2024-07-11 10:05:00+09,0日14時28分00秒間
20240712022600-10-3320200,大雨注意報,倉敷市,2024-07-12 02:26:00+09,2024-07-12 11:20:00+09,0日08時54分00秒間
20240804104400-10-3320200,大雨注意報,倉敷市,2024-08-04 10:44:00+09,2024-08-04 16:44:00+09,0日06時00分00秒間
20240804183700-10-3320200,大雨注意報,倉敷市,2024-08-04 18:37:00+09,2024-08-04 20:02:00+09,0日01時25分00秒間
20240806155700-10-3320200,大雨注意報,倉敷市,2024-08-06 15:57:00+09,2024-08-06 17:45:00+09,0日01時48分00秒間
20240809143000-10-3320200,大雨注意報,倉敷市,2024-08-09 14:30:00+09,2024-08-09 16:30:00+09,0日02時00分00秒間
20240825192600-10-3320200,大雨注意報,倉敷市,2024-08-25 19:26:00+09,2024-08-25 19:47:00+09,0日00時21分00秒間
20240830052300-10-3320200,大雨注意報,倉敷市,2024-08-30 05:23:00+09,2024-08-31 00:35:00+09,0日19時12分00秒間
20240831053900-10-3320200,大雨注意報,倉敷市,2024-08-31 05:39:00+09,2024-08-31 10:14:00+09,0日04時35分00秒間
